x,y
124.70789710865051,-46.87492132983849
136.19389438687043,-40.598248015172025
153.18399888951643,-76.34498155119633
157.2484800643756,-53.72143909611775
162.61231662806452,-30.008800205055074
178.96743354267392,-64.00383572389819
184.39489363535773,-61.40870691561974
171.8731152888156,-52.54741077623078
158.21142133761708,-63.30848856251137
146.8079582446661,-90.4322906427888
103.70156538395989,-137.9037359613114
66.74202575526289,-189.3907776468978
98.15383349653334,-183.47555546077172
134.33783484329328,-161.25312341137473
117.36463390915618,-171.2351966665479
84.50276969466267,-173.44068823025867
73.87032050654904,-175.9863277088509
61.67950034814194,-188.7138263266238
21.723800611487682,-192.28671271074532
-16.158066103727812,-171.37793237760275
4.81796899026773,-162.49056368194874
32.33595050901401,-169.72691251188758
-4.566584297689985,-159.90365499776163
-58.25917587599794,-158.19117315049195
-105.6176677590001,-143.7572860390966
-127.8436134883061,-110.06719574915
-136.8088812498791,-89.97621493626977
-154.26743841500343,-99.63944499215552
-133.63719549490236,-133.32398087711726
-88.348492065,-119.6725786890813
-73.66445380984966,-93.75818164641905
-63.302624362562725,-98.12711488659397
-38.60830107656918,-113.81248012674791
-58.61519819555461,-137.45948943708987
-61.58699269691948,-162.0135779233913
-61.026304229816986,-183.48226243209714
-87.00739410731113,-193.05756221091008
-86.93822482389474,-217.5447454608768
-91.0926758921602,-260.6358364944435
-104.59213527682026,-282.63938649678056
-133.03470513111324,-287.74128067448027
-151.01330315295718,-266.51881047995863
-144.60968542284408,-226.4030091698084
-143.71648405272902,-193.987371421795
-159.76621694790177,-160.0297163583108
-171.14746474765803,-128.63362380784503
-167.05615255212092,-107.5221604312421
-161.23784580898345,-101.78719697106433
-149.33697357326446,-94.59844122632617
-142.61985766336343,-86.0526958146545
-128.8341402633605,-90.39645134549377
-111.93306422056177,-111.03216174196443
-89.64278188469537,-115.75695779193246
-44.253529110867674,-103.66775651290396
-3.8993069184224396,-108.61542019158333
23.656015763762223,-109.05401359495949
57.05709724008659,-91.17683242642796
76.72838118870818,-75.12717716932286
81.36556319176147,-86.17784690707508
77.41070756201677,-98.58794020452108
75.5440344726027,-95.72587910955536
109.61573645955535,-119.91911096937464
132.9706391962005,-142.79360051841002
115.65095998083616,-148.75807500237104
105.12195061825553,-146.64080338828668
101.73537235089199,-113.90800140371178
110.02075405214275,-70.58168864764598
106.2531736818721,-57.444124279002466
84.47625325500519,-71.34912899978568
79.2391859724755,-92.01960100555088
73.50205055475017,-126.79344098293052
65.13974679225066,-156.67819384135973
51.339342171729854,-184.0381913068137
57.94806226384022,-201.18593438057556
62.088173852734435,-206.67186796333255
43.80394989202274,-220.11501685464214
32.25840715374109,-246.28941822844064
33.70217215453842,-244.11738519302477
56.87907502721748,-219.08187913187948
33.399148329109096,-220.83440574812363
-11.670909197979206,-212.49979251497467
0.7312764418872622,-216.36205213081976
33.09893411956396,-223.24176741647273
54.5776606552179,-239.47988778106208
43.246355077952764,-259.82929091669797
-5.021233052625966,-254.62463809741746
-21.706400519095343,-247.4934960998063
-8.770091243552475,-258.58749798704497
-2.6073799987567883,-270.301103676564
1.7375567522228232,-268.2235731502561
14.817342937032656,-281.4787292258398
54.198064730962265,-269.3414986044596
90.13003055944031,-243.52121679421313
109.78243215023326,-250.18458311579792
122.37368598249574,-284.03794372512584
130.1873926918041,-313.7146384473483
146.48754185273137,-310.04626845345433
159.73564770970617,-302.6192897086989
172.15917789749548,-298.81309450109774
186.1746153540463,-295.45163667298834
179.16414077135403,-307.5678300975543
184.3996681727452,-305.1263807251678
156.14726235189875,-296.46246193045556
121.19861650779269,-301.2772126694222
151.71397424348314,-307.8136914774983
206.22751213551953,-329.65643010405256
220.2341802386985,-347.22446207715666
189.2367988151875,-338.2382770404649
177.09950244803923,-306.0767201892532
155.1381907255489,-288.5843712932043
124.61642510721563,-282.19160191261074
105.46486865354814,-268.1526415573021
111.03798209393756,-252.09073132396446
138.7354901829642,-223.75827299236417
147.263857483814,-211.65949834671923
153.8701186339959,-206.86275060008126
196.66319780388955,-209.76034254872425
224.46228637006692,-210.12778335670663
213.16230685081445,-199.44888809057372
224.57915534250628,-210.16052965074175
235.8919738200289,-190.81824387676926
228.78035020525408,-127.09365661001229
226.11991244396043,-122.40444444260483
238.14764054209803,-147.70368691993136
220.43086900693675,-118.12646088332713
149.21732592151835,-94.32044606612448
92.67801133936051,-121.9252727047972
51.7702043266899,-141.4656907797976
26.697936052049958,-160.67767151488857
15.312384529803074,-154.90607748899367
-20.19885103706038,-159.9004861040139
-65.12317611798443,-174.80213409432707
-63.468974265613795,-170.9628668151132
-30.203075044669887,-181.40299249728125
-34.45903791468191,-179.1324074129002
-65.25924965858813,-185.82687860757983
-90.99350121225228,-185.36807618044097
-102.724880041553,-190.62872876198023
-125.16549951342597,-195.92818346881603
-146.6065858908988,-192.39919904365985
-161.7845137909778,-163.21769616251214
-173.10783927221908,-115.14184495430062
-155.22147455495556,-100.19809653501576
-148.6749279988812,-108.55133142310908
-112.58638909485154,-98.1820968006488
-41.89511412603599,-88.85902744063925
10.981100245651803,-73.63632648374585
11.2275496031567,-8.766206232815506
-42.157787875148415,52.90005114892111
-41.5143993896868,84.13441043658693
5.167324321039601,81.39142459141505
31.406732589005948,54.77548253860422
25.125724923566807,51.53976208442416
1.5667786512943174,39.60649475760883
-18.726045816399214,19.163241230446083
-46.642971859995505,29.148557799643243
-86.06794539662963,48.75201302998374
-98.13602702574886,47.0712828596595
-86.21313747151997,55.89252437648442
-74.06614988710082,59.72479944931368
-61.01803051129096,70.69912466072545
-83.96550597704866,98.10373739585918
-92.80108845948256,86.82789538661257
-49.8225865428135,105.33574462743277
-19.545642276872297,134.3008307149133
-11.41310737238184,130.92647187416992
12.181800595038924,118.74040041550425
49.76804093317616,99.55086619947818
75.1642064765261,70.38867376255287
108.07417040777196,68.24264322006385
135.71678990892656,93.86061250750627
175.7297213095808,77.65209706909991
210.87073821280734,18.204668133608152
233.61221924012796,-20.158404708069483
206.34667449204034,-1.6753693975394555
163.24896599535032,11.721660764238674
168.5886968123718,2.1737289327717058
147.08103691267215,9.008299592098114
167.1213758549573,32.00190127854767
196.70912051456872,48.43678770963599
207.58144211976884,37.52942896417727
188.50377530573462,26.19623372266774
133.04016847847555,19.376671744552617
93.63095291574189,9.350510414151959
87.53348469808749,-1.326908299572688
103.77321292677121,-44.504033785706476
96.33215511297,-75.26560246884766
105.96563226486,-69.73203502770832
118.88428800361957,-52.35276402323053
98.81777002230122,-30.26894828420926
102.69191386109864,-0.3451805017912477
139.68805954139987,5.9319677879531785
164.1826862189639,-14.181026510275471
185.190759375882,-21.055074075404555
179.43785660095705,-35.607623853526405
145.14957852624826,-35.45008591893247
134.82940732046015,-28.232559719040882
182.9042402287152,-29.37221666679367
208.79045220616143,-39.24181608244521
191.6284989559532,-45.21789080333316
200.32920958471118,-34.641086166123884
205.36445215315348,-35.438180862971464
213.57798808689162,-21.62751198750393
219.12352543782117,5.071493999195049
226.20212896533366,10.704705189711756
259.13648972789963,7.229841778675986
292.0104806678368,-4.872194694310213
295.7642582528966,-28.035662588666455
292.8634461605015,-54.34383282642026
321.8663030012931,-53.84060065774049
341.4015834356568,-46.62827401924757
362.8435711752456,-39.477811641431416
400.6806661994858,-48.67021481006256
418.14345038610946,-92.03701228411192
416.58470194511403,-95.8984963570531
411.85893019298896,-80.36810574219814
417.61492200378905,-71.30563412326467
431.99450402041407,-67.75471691767945
429.7714791717861,-74.99971841621594
429.61662164453514,-54.09545770521608
446.29501856881285,-17.503425998222184
459.0501191278903,-16.4090342547305
464.787779296249,1.7639281786765153
458.4712937442566,13.214733235153933
428.8099531593498,-3.1173481643890284
390.23134184102764,-23.892822344908375
383.37028588108956,-51.53669281422566
396.7978754239941,-48.33749645420188
413.61570416383114,-56.86692423220867
430.6843693825669,-84.71619120765418
453.30419590368973,-73.79097868298196
456.09001797206605,-69.4181045021093
455.0845063075447,-92.00782126233152
477.70229661972934,-86.13194793177782
478.6622985911021,-67.00721865455691
467.0364359468364,-46.04077320438245
492.81534377332764,-43.68202467897028
502.27285626310714,-18.692387881039792
475.3966689148423,18.686550650581623
499.96544094430783,-0.7052818220462989
550.1585290874419,-24.25343231312961
568.6294719098834,-29.05206079306526
596.5852385803447,-53.83899956764651
607.9109324327088,-60.12640170972562
600.006213765542,-38.22540489584149
602.6694623471512,-25.523497192210804
569.7103444985877,-6.8359246198337225
551.0131405980402,14.181246791109789
547.4011926686198,24.460562454471336
536.8164430845246,16.45719219236389
527.5557561425811,2.9947312309577345
506.84057674662705,-2.5596792891353664
471.9098838611392,-23.67940603963327
447.2080705248826,-29.658103369930743
434.63462525098805,-31.198502725149872
435.0220359097367,-37.41516048873629
444.6273837040811,-7.496020169944071
423.76148764563686,15.191370356708017
412.66642504028636,3.290155892436296
386.06885966639567,-14.194642712881873
355.86661308940313,-5.95797836393886
361.4377642364729,16.899458124717103
366.6934577393458,7.996078947614585
378.26149145897193,-25.977257818185365
378.9600982808726,-43.59420364617324
349.21017811528117,-81.2815223647933
296.9900132531393,-128.2008838732872
284.1432487821155,-124.16117216101568
330.0996761009892,-89.41661962246287
356.520090009319,-90.420859085993
374.3751351283354,-98.94693427938074
406.281304544216,-81.90866941412439
401.4789773345171,-55.881878059777975
398.0731032467169,-19.63091723477031
397.47030194457056,-3.006594198580615
369.87719193630807,-15.603431676296813
355.5457754253024,-32.92735659959104
371.3691707364312,-49.559117229427926
376.6441687264693,-78.7882100143105
355.7852309822257,-71.6218483781023
359.1884121962727,-59.324712186932956
351.87565488951543,-78.01262908411877
336.8695854113109,-67.1539134380196
324.16122075614675,-56.94008322953358
283.91231855490736,-82.31461732951519
273.95033818874276,-126.20180443747357
273.4954164328873,-149.11971641673662
268.973257952341,-138.42366330190094
282.70039221750113,-138.32578682372997
281.52521716898985,-117.03609673833212
292.6152072789042,-75.5531378291819
341.4029935963673,-95.9140586894694
348.92507590185227,-108.47242002028685
350.39004665419384,-71.47038288913987
348.1687656048567,-59.954139538322195
296.93983349237243,-57.691880327014715
277.22589166133736,-58.043595023548136
275.31367077386665,-73.61947601155512
264.7279622283631,-70.87008497928066
244.87866904251948,-54.799717989960655
234.13168999085119,-73.8073138209008
251.81524220734158,-102.3842193025374
294.2290001134682,-88.25988035585479
320.94810928909556,-87.23741102592486
331.18893855448783,-110.81021993005675
349.9620788185557,-106.01926014272377
342.37053886927856,-104.34485072556784
343.9175548915473,-112.65912338997482
387.1784206640588,-141.95853038290852
425.9162484886345,-186.2476366826408
481.3908602564793,-233.6533294262336
528.077799067515,-293.7848130512656
519.4233949704552,-311.57704001588576
510.7354324425064,-324.37025974329305
503.3127496006131,-332.0934991917667
520.2609663870035,-326.2348046577279
545.4258359009501,-324.6072779626604
522.8141380753408,-328.3193362183299
475.8818242675016,-338.0915932459616
437.95466541616224,-325.7759631972368
409.7879478217967,-312.046526285151
386.7900897883696,-285.65743539822205
392.90819905599585,-265.79487130190455
414.74453871349596,-248.5323143917551
421.35834874719467,-224.85983565213607
426.58358544569904,-209.50265118272733
420.0347314877969,-206.69633278809587
410.91873625990553,-229.5901676576781
419.94971790115994,-251.87634319808492
432.7978789556759,-272.8905310112461
455.99184317076123,-319.2306990331748
461.5258181375149,-352.91417432370866
429.6152878470638,-359.48895796851076
418.57667816376943,-376.3263582411235
424.6298536409097,-366.6837350843986
442.3714131526032,-342.962841810084
459.8416860784544,-364.588642596226
460.571855977489,-393.27466252653176
464.6961283179,-378.7551185950746
454.33456883948537,-372.8745509724874
428.44953951686557,-403.1110375699666
-323.18941535249326,44.31753385860475
-312.3621821414901,39.72178440688999
-284.2352640977463,46.10120716366696
-240.6799341094919,74.51037512510229
-209.61882762370695,79.4643559247261
-192.56886030993616,75.43208600689837
-163.17570191450096,87.54794161963127
-148.51976029236283,70.6134247416803
-110.996470539034,27.397244689524985
-77.92773157110054,-0.48364907451995975
-74.19741085876626,8.59871637304196
-57.3854806890418,13.275700331621756
-41.10491230572359,9.428802121380514
-51.400653503563376,30.283148740669017
-78.72644781795276,29.021509095519527
-82.51872432287934,-11.708756668502708
-61.84822991369674,-10.55257618388768
-56.81504224246066,18.257385595755913
-52.094497090675645,31.727395610267493
-27.86767301505506,62.390076468901924
-46.542893296296654,57.657806315724685
-69.41210142701561,30.062564413692993
-58.36190179095712,17.996872663581556
-42.76453607349964,-6.158612181940455
-37.54845664661093,-19.544365593878837
-25.254222407050975,-19.47690673093833
-6.842423729944585,-38.39404292684361
-24.7411566041813,-29.432813898544055
-54.97231103112887,-11.552898804537115
-97.06548997532559,-14.551645989678164
-119.92990234639072,0.3775179764266312
-112.0656185348904,19.20088133037833
-143.4915708436523,33.63481912483895
-175.21218211127066,-1.4751406542311187
-181.20600930910737,-42.33989182685974
-168.66890898778342,-69.68967134641927
-172.12093990992437,-98.67313882022799
-189.42491249832767,-87.47512089897575
-179.2159098518767,-56.98235570513299
-170.8985816921655,-46.771621970720176
-174.93629811596236,-74.47862844870062
-182.99152981484815,-80.59316695962067
-197.40086116740633,-77.73760483974974
-180.4937737542526,-83.33631558460215
-170.19023116112305,-68.48974667692856
-191.0246620098622,-68.48931530328075
-163.12303293512088,-62.789295949457156
-105.19563911303442,-43.57904270331892
-102.22694611060143,-53.54387168912474
-150.94439937836614,-95.17233051308233
-205.20013050753693,-105.5131910967115
-231.7206404423577,-84.80596657902214
-235.40563075883924,-91.69327378709764
-218.5788234256336,-85.86933265051388
-201.22376332422266,-102.09026675922419
-202.84137347689403,-136.0519763962144
-176.09494898856354,-145.1302989645406
-172.70309251207186,-170.22225774023855
-189.42460969416356,-175.31300589315518
-204.9534179917257,-155.5126518604801
-237.114180396177,-145.70802724086766
-242.04505382311066,-131.03041515190841
-235.8066325243983,-122.75526987198273
-236.40268971195243,-92.7504564020906
-259.2661612350684,-60.56592121016516
-283.18340659500996,-89.88383479259136
-293.5152461914847,-95.95750068938136
-321.04038000670005,-73.37127495701195
-338.2239372865326,-43.666714141047706
-339.85437655426296,-17.95865913404549
-324.62091174809615,-11.49756841860605
-295.5748398364748,-0.2109458268918516
-281.2547491471655,-2.0999907466433
-257.854624867668,-11.332243352162735
-232.57094727463686,-2.55877417214802
-279.0467097124777,12.63876658717825
-318.35091674433113,31.745237091880064
-315.8441681189561,52.41339184128414
-323.733591719223,71.01567089010166
-298.25584419352913,88.30714401757793
-262.6505973986674,75.33633134227367
-251.0610605114042,60.02327635091392
-267.2431068938172,47.14920527369023
-253.15631048611866,55.91708786442371
-227.2602026121519,83.1564086043722
-229.44575921554622,118.36266091982526
-236.85480667379494,152.9147122426124
-258.23574544755934,173.96287822621366
-269.2183343052176,200.7930602206465
-287.8037430072366,213.68572171521816
-318.46053022532084,213.49273765677066
-344.6955263240797,214.10119100975402
-375.96968743700484,184.12139608559121
-381.5076689759469,154.04248242355396
-343.10352726007494,152.0056267751051
-328.6702687163484,115.65879564323171
-325.20995216138834,84.51096642899547
-322.940249364498,108.65649297083496
-332.91757270742966,119.44291977704889
-332.3045093602408,129.80761795124158
-342.5638602941411,159.4154194538494
-357.5432993289095,150.92092876299694
-372.67870451485743,141.13432994748382
-371.97143749543363,188.32753036340995
-392.1800646219456,231.62617320265693
-443.3794390824284,264.6346425390523
-461.9428518798536,312.0275664798906
-450.2218823405625,341.76597706686124
-453.7177260766723,336.3725175062457
-478.1735227840877,294.29877730771784
-465.2317635581959,276.1307255530653
-451.93372042213923,287.0240139058757
-470.41864517033844,252.39060316118935
-454.0401973746293,238.20121218822413
-443.9693565954749,297.8020227527965
-454.8716603415657,334.5665434005844
-469.3322673913166,333.1804701892214
-481.9609400148131,337.11133455273364
-456.75243480970886,349.55924195687476
-430.5108863462081,373.6831681830762
-429.83132222632014,372.1475071888897
-410.28941116476693,337.1803931587275
-381.2974498201227,311.1278463608336
-395.27897757228715,289.269945061077
-420.4014927816704,272.6725288863612
-416.1784429653127,283.7345154465819
-402.1928308103146,293.05236876720096
-415.0222706866154,289.00450731437036
-446.03368001663375,308.2908811009518
-481.8802659350365,361.67071469765995
-482.7091663702429,381.31138948422733
-468.0267101640737,343.90094640236794
-478.908674702923,349.3177072972065
-501.85222447452253,370.6347647113637
-506.3077355399917,353.506018631223
-492.7961304556957,344.56676540556236
-519.022858316833,344.8086574333131
-542.7578990615696,342.5653228789044
-548.8147346975462,346.85426760500604
-555.7556579525904,357.2707516310947
-551.7596081445322,346.09408173829286
-528.5346917896999,288.314353483061
-527.5063064634755,244.0661192087417
-542.6263859593877,209.31435958490238
-506.0849820077251,170.74573160453997
-485.15769433874004,191.05389509356684
-509.95859212323285,229.09209400679043
-525.3126681610813,228.51959745035225
-537.3980632089023,218.05957126075117
-544.3142973043622,191.3065783916735
-543.9945783239034,174.0344619240761
-580.7834689238362,178.69054886136027
-608.6554426515113,200.4160509840286
-579.8599677393236,219.3940985522246
-530.4024280140287,197.48965931210572
-500.6481811675709,156.6225321743417
-469.96796333927614,137.3326382075831
-450.21406113907506,111.6476044459462
-436.48418198272395,89.4170593265645
-420.2110390038836,97.53348449984145
-443.3113581336079,85.65998101897983
-441.51525914060494,65.9236131904781
-417.1441738931645,80.35413379699489
-415.2675922358129,78.26711851063563
-428.31807233336616,51.41192832356983
-424.25655055167215,51.18206116691794
-399.8023775618186,60.11696858930995
-372.86194799110297,61.42861063169616
-374.23759978209716,106.45831466601322
-391.1116266935619,166.1588687395916
-385.56805291787754,173.3625341866343
-370.9140029703627,155.27667215012372
-364.33500666159426,158.9822253760083
-360.70483224759437,164.7320392886976
-337.1952407766413,176.70353611319993
-316.8752662157707,197.49655844913966
-334.0934679087745,185.0521730203083
-357.8523768054006,198.84306428473957
-384.3444375078237,228.28140613621835
-415.7823652470093,226.0504543240364
-400.29684952913647,207.69975453524927
-380.16737713157676,212.31370664357718
-367.6468393964657,234.99837108458934
-351.45982654304663,243.93154312035531
-369.1960035122719,247.6845202241936
-391.3745417939673,236.08894068252798
-388.3378111116149,217.92953991833974
-353.8544586650092,218.85910455049148
-323.03558675628443,238.98103954636326
-315.797203002968,251.68407432208167
-292.68400903492335,235.31237561190244
-301.4437477978854,255.34755250054084
-325.6875188181911,281.265366453146
-303.0657048788508,308.965974878242
-260.7330675472525,348.7511928276391
-235.9990129018504,360.91743712344595
-246.87411580555826,374.19808066300993
-245.43700447865575,368.44434477413944
-231.492402294288,352.29258444669654
-240.24264120562714,316.93218806673895
-261.63914822540204,291.79661166039625
-280.59761772885525,294.31223291680703
-313.03071932035823,278.2959143306962
-298.7479819510871,288.8987176100517
-262.8310198547055,322.77245649564134
-252.06076327442793,321.58775755813156
-223.26778820807115,322.85177154815955
-186.8420097111885,334.59431571881936
-172.97054651780607,352.63358284953233
-157.32155645548482,355.4562843612415
-117.01896586452798,348.849944893565
-95.6053857983513,338.7158097942257
-99.38676639436679,301.5896381666987
-117.91405194480609,278.68089354861854
-123.85553751284797,316.0633784327976
-126.9053735049406,353.3626689049537
-129.222371971317,351.7963310018573
-124.26236304222888,367.14782748250377
-149.39088394752608,373.78595563090244
-169.17978123449456,384.9937725424303
-180.79672108759186,405.22591988391196
-201.322196024919,375.4043544663314
-210.81011641708517,335.78496953496835
-233.52148640277915,338.5051688484923
-262.27819697232087,331.72295497277366
-274.7381529162458,309.97590390999136
-267.80225582258066,294.3052087234912
-241.23488917577166,309.1297540848722
-230.1490529669572,316.14997110609806
-272.22542573153515,278.2222367206832
-327.5557381018112,266.5615101342363
-340.2327620913621,271.36349997742263
-352.825292543861,274.72928521425763
-384.41438492713297,268.0781778577763
-410.981044755491,270.43968546707424
-442.0516593742498,285.1062609262478
-449.5664052118593,289.4381659617816
-463.17603582538504,300.72821355161506
-474.60865973258524,294.48337228135273
-458.6202248376717,315.7974545000625
-432.8410138951812,365.27256451843243
-393.67079700935165,395.74692107311915
-380.3014051882821,374.12642167018515
-388.3772397782154,335.26723518565694
-385.78178894280956,294.0874738541232
-372.31875298619997,249.66455868746357
-358.2335243790261,257.2931369643518
-375.6367699686452,270.7068098450956
-384.543186092062,248.09242437138985
-377.35177789482157,226.71866822906966
-372.0866407716439,208.67866130073443
-373.86038827603676,190.68580074341608
-396.7092162967667,198.24749611096473
-404.3935858997578,221.69104886374475
-426.7495422991314,266.9878502061116
-440.2910622905768,322.5537600037868
-410.6105167034188,335.79566348757595
-393.88695685626806,326.786512449683
-405.84672445496676,328.63350066818157
-429.90209922706913,316.7957025134466
-468.03585871929243,324.6317737540036
-491.432124687157,327.2025508930544
-472.0225061618853,324.5520894336905
-429.01719205599636,357.69579029386665
-410.05563437641626,374.3999153281362
-415.23489184392827,361.9554178318348
-413.39705738481894,354.40552599384444
-436.65683216758976,356.2962601697403
-456.3275719154027,354.66312585820447
-443.73663244868254,370.50194519924145
-443.15749290380427,370.40748010721404
-459.8147559269755,381.3190596883374
-458.8058480402034,414.35805440750903
-437.262611803858,403.9784735400895
-435.5219809307744,399.7877584723477
-456.88740521897,406.4955962580566
-448.95614102660585,400.1822058207846
-410.50304045449684,382.5656768381613
-378.7158095472303,361.9047129437125
-384.726727736097,353.239284606296
-418.0718149955528,359.0055036649749
-459.3497765409776,361.38747449037965
-476.1615204098331,342.9575862471408
-484.1793371997579,330.64823043960365
-480.2305042336583,291.4647682156981
-489.45183652015476,220.90886862734186
-524.4180027516435,176.27258826284555
-508.3087840873401,154.20295792579412
-461.0207990243412,143.16571682495987
-422.93907588524206,102.81764956826935
-419.53766715418095,42.70004350850081
-401.3528679296595,30.40072784708214
-391.0706368318762,52.03206367319165
-408.3292487934884,77.9379071928741
-420.90907226525985,93.75582355073495
-423.69946751376654,115.31835181958223
-401.29926848864505,130.06651634861566
-387.77401923235846,131.51856361598172
-375.5380136175197,128.46044295189998
-353.1105312000078,104.04692967166174
-346.70414525349116,77.14436489090303
-350.15372838203683,59.30301035178661
-344.2449646258587,62.07924708516786
-325.8024446611801,76.59914552623094
-309.8319906403214,94.6729865378177
-298.36427392398156,135.604872770763
-291.84773738567185,164.96192562079764
-301.0408226353428,171.74273897138454
-337.2800707170995,193.31425464239578
-354.52770822793934,200.14259243474257
-321.2116952804633,177.20212870767995
-315.29296235124053,148.42987305278814
-322.3240474575926,139.40799714321594
-286.51692717114315,117.60654929475983
-273.0120426971773,70.72780841329913
-250.73659119542583,83.76947438026951
-196.77672754392933,85.40943449227792
-162.05285448074505,58.13881247647981
-161.9269903840928,50.678599946128905
-147.05102575884595,37.23187649507341
-136.37536507977674,69.85112455764792
-124.84187323593372,98.69090948615401
-88.02848078451163,85.163409660721
-63.18065363563045,60.18646655212842
-59.897761750837844,28.742943080681883
-69.78258654210458,1.2578476782201662
-49.63627419637453,0.9997131673002073
-34.19045320584445,37.20713899349156
-12.899295673782774,58.78934516167541
-6.7841817622430085,66.97759096605738
-44.57972383540607,69.7437292450382
-79.39238547281514,67.20650885592806
-99.80253181326432,68.64504217578272
-135.8514562901306,75.17036186013196
-144.96837856473323,91.94716557376753
-120.27344526079352,73.99242127007076
-135.1702403599722,64.82438680650628
-156.45734298199645,87.55244550433517
-166.634464492328,81.139043590869
-160.36754613112788,75.320493972167
-158.40628843724886,50.17658914541467
-167.04145009930212,10.047623619990816
-186.98334622116712,19.862261969306424
-220.60996730861137,14.78455558025701
-222.11162264551473,-13.605795009884709
-197.00632802901868,-16.809302471426975
-137.75985889127435,-2.9635177261847474
-100.68311658166277,17.833239968195883
-82.82748032369085,39.27631750018968
-44.219572911457874,43.98392367821935
12.346588720499653,66.11483290748745
60.68148778152039,122.74130377731441
61.60134943831844,141.89069887961978
30.158779006911004,118.78070290713046
11.440776085689492,75.50380481429781
15.58515034540875,33.75504672375796
16.89299145510222,55.972652060024224
14.24060246631251,127.39648868117922
-3.3072097190584486,157.8514071845995
-5.438983384927042,143.28612501371828
20.591002506921598,135.45028339461004
32.88076069919492,130.01147744353207
-0.8735041395905796,117.05195406373835
-32.25358761469056,96.06861279815618
-33.65814293758149,61.42780359351252
-41.321883938810856,45.400788529160096
-38.50123332311563,50.65046685885385
-16.549914801151772,73.42968508064845
-24.722457781544847,92.5918857309372
-39.03728450267408,96.18434271081051
-14.422821201426586,100.72129455413376
-17.598525330400378,96.81865274795493
-16.56641894931306,80.43843917400682
-0.5392345039937823,61.33836372615831
7.79642520749627,64.17026816808524
21.39770804661032,69.01262021207452
18.15229313555801,35.661764256508796
21.02023657103024,-5.970057550414261
30.758302060854874,-18.901381053213363
26.00552500374164,-8.23677162735352
16.718282276857394,-22.538850895114592
-14.852942936655268,-74.0138961033729
-66.7980007680161,-99.64162336833763
-102.62792686902498,-116.06634712291853
-116.95788890206376,-126.37928362668058
-114.51579064889233,-115.38961040146606
-102.73705242661586,-113.42785213372392
-93.6814805030879,-131.6562875427646
-91.8738729499309,-159.16291963426943
-66.04907382803077,-167.33171964084292
-33.50140220263091,-159.58456017588824
-13.970812407838991,-162.59327279742016
3.3410636166710788,-184.68634704386048
21.421602168038703,-218.65079053646974
20.27080468469751,-235.59853304591104
21.635271191108075,-231.91875714961486
33.015883686412565,-224.58050724711006
26.667258172609763,-240.10187661080352
14.056182105444918,-247.67184895370053
-22.683285507206335,-229.9959520425445
-33.698123688947646,-201.81372280354051
-3.5209587024262987,-170.49492604080882
